wall_time,step,value
1776538347.3776836,2863104,0.0
1776538418.235455,2875392,0.0
1776538479.8004649,2881536,0.0
1776538549.292312,2893824,0.0
1776538618.662068,2906112,0.0
1776538680.9011674,2912256,0.0
1776538751.573048,2924544,0.0
1776538811.5146527,2930688,0.0
1776538881.5007513,2942976,0.0
1776538952.6871982,2955264,0.0
1776539014.1483617,2961408,0.0
1776539082.4961185,2973696,0.0
1776539152.457765,2985984,0.0
1776539212.9727507,2992128,0.0
1776539283.9896562,3004416,0.0
1776539344.8642807,3010560,0.0
1776539414.9783905,3022848,0.0
1776539484.6554723,3035136,0.0
1776539545.4054303,3041280,0.0
1776539616.097226,3053568,0.0
1776539685.620974,3065856,0.0
1776539745.9973307,3072000,0.0
1776539815.9824948,3084288,0.0
1776539878.2749066,3090432,0.0
1776539947.2600412,3102720,0.0
1776540015.7828374,3115008,0.0
1776540077.4509306,3121152,0.0
1776540148.924254,3133440,0.0
1776540218.5244806,3145728,0.0
1776540278.7548618,3151872,0.0
1776540348.6535363,3164160,0.0
1776540410.236592,3170304,0.0
1776540480.6330647,3182592,0.0
1776540551.109425,3194880,0.0
1776540612.5132008,3201024,0.0
1776540681.6549616,3213312,0.0
1776540751.881708,3225600,0.0
1776540813.3219275,3231744,0.0
1776540882.7489843,3244032,0.0
1776540943.1672144,3250176,0.0
1776541014.528144,3262464,0.0
1776541084.3467813,3274752,0.0
1776541145.0668614,3280896,0.0
1776541214.9333405,3293184,0.0
1776541286.185173,3305472,0.0
1776541347.8578947,3311616,0.0
1776541417.654657,3323904,0.0
1776541479.461275,3330048,0.0
1776541550.033371,3342336,0.0
1776541620.192497,3354624,0.0
1776541680.7086804,3360768,0.0
1776541751.104284,3373056,0.0
1776541820.9821525,3385344,0.0
1776541882.5404015,3391488,0.0
1776541953.1681428,3403776,0.0
1776542022.9810262,3416064,0.0
1776542083.9096184,3422208,0.0
1776542154.1643486,3434496,0.0
1776542216.5988219,3440640,0.0
1776542286.3913946,3452928,0.0
1776542356.2541595,3465216,0.0
1776542418.0447826,3471360,0.0
1776542488.9940307,3483648,0.0
1776542558.4491444,3495936,0.0
1776542619.3888755,3502080,0.0
1776542689.943121,3514368,0.0
1776542751.5516746,3520512,0.0
1776542821.001204,3532800,0.0
1776542890.8574436,3545088,0.0
1776542952.3865414,3551232,0.0
1776543022.665883,3563520,0.0
1776543093.3144233,3575808,0.0
1776543153.7436676,3581952,0.0
1776543223.039046,3594240,0.0
1776543283.7635593,3600384,0.0
1776543354.906934,3612672,0.0
1776543424.8860722,3624960,0.0
1776543485.234585,3631104,0.0
1776543554.4517972,3643392,0.0
1776543625.6319885,3655680,0.0
1776543686.645803,3661824,0.0
1776543756.6707034,3674112,0.0
1776543819.0381815,3680256,0.0
1776543889.4456415,3692544,0.0
1776543959.5423446,3704832,0.0
1776544020.1681275,3710976,0.0
1776544089.4489036,3723264,0.0
1776544159.0316362,3735552,0.0
1776544220.4393303,3741696,0.0
1776544291.1888099,3753984,0.0
1776544352.521225,3760128,0.0
1776544421.689745,3772416,0.0
1776544492.0132537,3784704,0.0
1776544554.382325,3790848,0.0
