wall_time,step,value
1776821673.176079,2240512,0.0
1776821681.070903,2252800,0.0
1776821686.763634,2260992,0.0
1776821694.461657,2273280,0.0
1776821700.250177,2281472,0.0
1776821708.191527,2293760,0.0
1776821714.29306,2301952,0.0
1776821720.506389,2310144,0.0
1776821729.304232,2322432,0.0
1776821735.083877,2330624,0.0
1776821743.1593769,2342912,0.0
1776821749.532785,2351104,0.0
1776821757.4083111,2363392,0.0
1776821763.489973,2371584,0.0
1776821771.3362901,2383872,0.0
1776821777.054118,2392064,0.0
1776821783.177566,2400256,0.0
1776821790.981289,2412544,0.0
1776821796.705129,2420736,0.0
1776821804.527282,2433024,0.0
1776821810.235989,2441216,0.0
1776821817.942165,2453504,0.0
1776821823.633674,2461696,0.0
1776821832.084018,2473984,0.0
1776821838.358934,2482176,0.0
1776821844.1839612,2490368,0.0
1776821852.362506,2502656,0.0
1776821858.559656,2510848,0.0
1776821867.1810439,2523136,0.0
1776821873.5356338,2531328,0.0
1776821881.501438,2543616,0.0
1776821887.2330189,2551808,0.0
1776821893.706961,2560000,0.0
1776821901.512059,2572288,0.0
1776821907.241545,2580480,0.0
1776821915.163806,2592768,0.0
1776821920.911859,2600960,0.0
1776821928.634395,2613248,0.0
1776821934.349736,2621440,0.0
1776821942.312785,2633728,0.0
1776821948.1278222,2641920,0.0
1776821954.0465941,2650112,0.0
1776821962.199883,2662400,0.0
1776821968.125677,2670592,0.0
1776821976.0627992,2682880,0.0
1776821982.021211,2691072,0.0
1776821990.121773,2703360,0.0
1776821996.315441,2711552,0.0
1776822004.120838,2723840,0.0
1776822009.923373,2732032,0.0
1776822015.695731,2740224,0.0
1776822023.518636,2752512,0.0
1776822029.2366028,2760704,0.0
1776822037.288186,2772992,0.0
1776822043.382713,2781184,0.0
1776822051.342359,2793472,0.0
1776822057.657042,2801664,0.0
1776822065.6394188,2813952,0.0
1776822071.563321,2822144,0.0
1776822077.562989,2830336,0.0
1776822085.7434309,2842624,0.0
1776822091.738029,2850816,0.0
1776822099.4494421,2863104,0.0
1776822105.446867,2871296,0.0
1776822113.286825,2883584,0.0
1776822119.237204,2891776,0.0
1776822127.598346,2904064,0.0
1776822133.3828712,2912256,0.0
1776822139.1037068,2920448,0.0
1776822147.4111202,2932736,0.0
1776822153.577143,2940928,0.0
1776822162.206687,2953216,0.0
1776822167.983745,2961408,0.0
1776822176.3128908,2973696,0.0
1776822182.282743,2981888,0.0
1776822188.391945,2990080,0.0
1776822196.420032,3002368,0.0
1776822202.3922508,3010560,0.0
1776822210.41451,3022848,0.0
1776822216.4141629,3031040,0.0
1776822224.80883,3043328,0.0
1776822230.682875,3051520,0.0
1776822238.71469,3063808,0.0
1776822244.660838,3072000,0.0
1776822250.462624,3080192,0.0
1776822258.699726,3092480,0.0
1776822264.384924,3100672,0.0
1776822272.6649752,3112960,0.0
1776822278.474554,3121152,0.0
1776822286.1598248,3133440,0.0
1776822291.926487,3141632,0.0
1776822300.011234,3153920,0.0
1776822305.7464802,3162112,0.0
1776822311.422438,3170304,0.0
1776822319.440455,3182592,0.0
1776822326.020581,3190784,0.0
1776822333.7549922,3203072,0.0
1776822339.613738,3211264,0.0
1776822347.3372428,3223552,0.0
1776822352.998633,3231744,0.0
1776822361.512011,3244032,0.0
1776822367.557315,3252224,0.0
1776822373.7060559,3260416,0.0
1776822381.5834692,3272704,0.0
1776822387.4661021,3280896,0.0
1776822395.453145,3293184,0.0
1776822401.063776,3301376,0.0
1776822408.6848729,3313664,0.0
1776822414.272249,3321856,0.0
1776822419.863251,3330048,0.0
1776822427.558059,3342336,0.0
1776822433.5225012,3350528,0.0
1776822441.139231,3362816,0.0
1776822446.7395399,3371008,0.0
1776822454.3859808,3383296,0.0
1776822460.0624619,3391488,0.0
1776822468.3150778,3403776,0.0
1776822474.2454422,3411968,0.0
1776822480.3178282,3420160,0.0
1776822488.3395782,3432448,0.0
1776822494.420724,3440640,0.0
1776822502.385015,3452928,0.0
1776822508.318893,3461120,0.0
1776822516.601129,3473408,0.0
1776822522.439593,3481600,0.0
1776822530.437249,3493888,0.0
1776822536.410795,3502080,0.0
1776822542.130702,3510272,0.0
1776822550.229792,3522560,0.0
1776822556.2447748,3530752,0.0
1776822564.462173,3543040,0.0
1776822570.263979,3551232,0.0
1776822578.1971781,3563520,0.0
1776822584.212985,3571712,0.0
1776822592.320736,3584000,0.0
1776822598.485575,3592192,0.0
1776822604.462461,3600384,0.0
1776822612.738077,3612672,0.0
1776822618.680303,3620864,0.0
1776822626.812496,3633152,0.0
1776822632.7502358,3641344,0.0
1776822640.571378,3653632,0.0
1776822646.443606,3661824,0.0
1776822652.500913,3670016,0.0
1776822660.1750379,3682304,0.0
1776822666.000404,3690496,0.0
1776822673.83801,3702784,0.0
1776822679.649732,3710976,0.0
1776822687.427443,3723264,0.0
1776822693.2095392,3731456,0.0
1776822700.9864268,3743744,0.0
