wall_time,step,value
1776824942.47753,4603904,0.0
1776824948.196948,4612096,0.0
1776824953.9009964,4620288,0.0
1776824961.621293,4632576,0.0
1776824967.311658,4640768,0.0
1776824975.0343542,4653056,0.0
1776824980.7327123,4661248,0.0
1776824988.5101666,4673536,0.0
1776824994.2183194,4681728,0.0
1776825002.0280266,4694016,0.0
1776825007.7306938,4702208,0.0
1776825013.5077462,4710400,0.0
1776825021.1812074,4722688,0.0
1776825026.9321954,4730880,0.0
1776825034.5789719,4743168,0.0
1776825040.2372603,4751360,0.0
1776825048.19706,4763648,0.0
1776825053.8546748,4771840,0.0
1776825059.555295,4780032,0.0
1776825067.2909415,4792320,0.0
1776825072.985707,4800512,0.0
1776825080.6977048,4812800,0.0
1776825086.3938298,4820992,0.0
1776825094.1003861,4833280,0.0
1776825099.7846437,4841472,0.0
1776825107.5265145,4853760,0.0
1776825113.240775,4861952,0.0
1776825119.0105062,4870144,0.0
1776825126.701631,4882432,0.0
1776825132.366053,4890624,0.0
1776825140.0340965,4902912,0.0
1776825145.7237492,4911104,0.0
1776825153.388824,4923392,0.0
1776825159.0654194,4931584,0.0
1776825166.750653,4943872,0.0
1776825172.4368274,4952064,0.0
1776825178.1496696,4960256,0.0
1776825185.8407645,4972544,0.0
1776825191.5048225,4980736,0.0
1776825199.4447026,4993024,0.0
