Wall time,Step,Value
1774832644.374152,2711552,25.200000762939453
1774832649.246482,2723840,25.96666717529297
1774832652.538462,2732032,22.133333206176758
1774832655.8674529,2740224,28.066667556762695
1774832660.7431319,2752512,27.299999237060547
1774832664.0722811,2760704,27.66666603088379
1774832668.997946,2772992,33.93333435058594
1774832672.356522,2781184,32.79999923706055
1774832677.235509,2793472,25.366666793823242
1774832680.554074,2801664,26.066667556762695
1774832685.46223,2813952,28.600000381469727
1774832688.821307,2822144,32.53333282470703
1774832692.155722,2830336,25.16666603088379
1774832697.059083,2842624,30.03333282470703
1774832700.3722591,2850816,26.866666793823242
1774832705.296659,2863104,33.16666793823242
1774832708.654787,2871296,27.133333206176758
1774832713.551671,2883584,28.200000762939453
1774832716.873916,2891776,25.933332443237305
1774832721.775826,2904064,29.0
1774832725.083272,2912256,25.96666717529297
1774832728.400486,2920448,26.299999237060547
1774832733.361093,2932736,33.03333282470703
1774832736.721924,2940928,32.29999923706055
1774832741.6483772,2953216,32.06666564941406
1774832745.03392,2961408,35.0
1774832749.937222,2973696,29.53333282470703
1774832753.276578,2981888,29.83333396911621
1774832756.587296,2990080,27.066667556762695
1774832761.5003939,3002368,26.733333587646484
1774832764.812045,3010560,26.866666793823242
1774832769.6923132,3022848,26.433332443237305
1774832773.009381,3031040,25.96666717529297
1774832777.913156,3043328,27.233333587646484
1774832781.2142231,3051520,25.766666412353516
1774832786.142046,3063808,27.66666603088379
1774832789.485867,3072000,31.66666603088379
1774832792.816607,3080192,30.53333282470703
1774832797.679274,3092480,24.83333396911621
1774832800.993705,3100672,28.299999237060547
1774832805.8319628,3112960,24.633333206176758
1774832809.1452549,3121152,25.0
1774832814.059152,3133440,32.233333587646484
1774832817.4560719,3141632,39.400001525878906
1774832822.3603158,3153920,31.399999618530273
1774832825.711741,3162112,31.66666603088379
1774832829.084126,3170304,34.5
1774832834.0103161,3182592,31.899999618530273
1774832837.428373,3190784,35.766666412353516
1774832842.330972,3203072,31.33333396911621
1774832845.66697,3211264,29.233333587646484
1774832850.526339,3223552,22.633333206176758
1774832853.887904,3231744,31.5
1774832858.859396,3244032,32.46666717529297
1774832862.205887,3252224,29.200000762939453
1774832865.513673,3260416,24.16666603088379
1774832870.415877,3272704,29.233333587646484
1774832873.7616699,3280896,29.433332443237305
1774832878.718396,3293184,30.100000381469727
1774832882.087638,3301376,33.13333511352539
1774832886.999042,3313664,31.100000381469727
1774832890.30086,3321856,25.299999237060547
1774832893.662952,3330048,29.899999618530273
1774832898.62591,3342336,36.93333435058594
1774832901.986241,3350528,31.5
1774832906.8920472,3362816,25.933332443237305
1774832910.228896,3371008,30.066667556762695
1774832915.103173,3383296,26.733333587646484
1774832918.4528608,3391488,29.200000762939453
1774832923.392448,3403776,30.366666793823242
1774832926.713938,3411968,23.433332443237305
1774832930.1024508,3420160,30.799999237060547
1774832935.0054731,3432448,28.133333206176758
1774832938.349422,3440640,29.100000381469727
1774832943.23249,3452928,26.066667556762695
1774832946.575968,3461120,30.766666412353516
1774832951.4677958,3473408,27.133333206176758
1774832954.8037848,3481600,28.266666412353516
1774832959.681837,3493888,26.066667556762695
1774832963.002111,3502080,27.066667556762695
1774832966.324982,3510272,27.100000381469727
1774832971.242384,3522560,30.700000762939453
1774832974.5875578,3530752,29.700000762939453
1774832979.4864361,3543040,28.16666603088379
1774832982.844379,3551232,26.66666603088379
1774832987.7467918,3563520,25.66666603088379
1774832991.0953012,3571712,29.433332443237305
1774832996.000471,3584000,28.66666603088379
1774832999.3325021,3592192,27.899999618530273
1774833002.645469,3600384,25.5
1774833007.554485,3612672,29.5
1774833010.861526,3620864,24.799999237060547
1774833015.769075,3633152,26.299999237060547
1774833019.143154,3641344,27.933332443237305
1774833024.0795038,3653632,29.433332443237305
1774833027.429109,3661824,30.03333282470703
1774833030.7618968,3670016,27.633333206176758
1774833035.665781,3682304,29.433332443237305
1774833039.011507,3690496,29.633333206176758
1774833043.91836,3702784,28.933332443237305
1774833047.261118,3710976,28.433332443237305
1774833052.189583,3723264,29.03333282470703
1774833055.537836,3731456,30.700000762939453
1774833060.4300952,3743744,28.5
1774833063.763896,3751936,27.766666412353516
1774833067.111984,3760128,29.100000381469727
1774833071.998274,3772416,25.200000762939453
1774833075.385977,3780608,31.399999618530273
1774833080.319086,3792896,31.33333396911621
1774833083.6528509,3801088,27.53333282470703
1774833088.5381382,3813376,27.16666603088379
1774833091.893543,3821568,30.66666603088379
1774833096.7930748,3833856,27.799999237060547
1774833100.085367,3842048,23.066667556762695
1774833103.444247,3850240,31.399999618530273
1774833108.333193,3862528,26.53333282470703
1774833111.688643,3870720,32.099998474121094
1774833116.5790489,3883008,27.066667556762695
1774833119.905317,3891200,28.200000762939453
1774833124.831229,3903488,33.86666488647461
1774833128.19384,3911680,28.566667556762695
1774833133.1072252,3923968,29.733333587646484
1774833136.431455,3932160,28.600000381469727
1774833139.743436,3940352,25.600000381469727
1774833144.9067168,3952640,31.53333282470703
1774833148.2885618,3960832,34.20000076293945
1774833153.171535,3973120,27.866666793823242
1774833156.511167,3981312,30.03333282470703
1774833161.453992,3993600,23.66666603088379
1774833164.788873,4001792,28.66666603088379
1774833169.692671,4014080,25.266666412353516
1774833173.0780659,4022272,35.70000076293945
1774833176.416495,4030464,30.0
1774833181.3250618,4042752,29.66666603088379
1774833184.69025,4050944,33.46666717529297
1774833189.605139,4063232,31.766666412353516
1774833192.9840698,4071424,34.0
1774833197.9592671,4083712,32.63333511352539
1774833201.2882419,4091904,29.266666412353516
1774833204.659852,4100096,34.33333206176758
1774833209.544527,4112384,27.03333282470703
1774833212.864741,4120576,26.46666717529297
1774833217.791618,4132864,32.46666717529297
1774833221.178896,4141056,32.29999923706055
1774833226.1135879,4153344,32.099998474121094
1774833229.4769,4161536,30.933332443237305
1774833234.376173,4173824,27.700000762939453
1774833237.6934772,4182016,26.733333587646484
1774833241.005582,4190208,25.066667556762695
1774833245.9290361,4202496,32.20000076293945
1774833249.264019,4210688,29.03333282470703
1774833254.205538,4222976,32.70000076293945
1774833257.5389462,4231168,25.933332443237305
1774833262.435429,4243456,29.600000381469727
1774833265.7676952,4251648,30.299999237060547
1774833270.697866,4263936,32.96666717529297
1774833274.073185,4272128,31.0
1774833277.398187,4280320,26.96666717529297
1774833282.28703,4292608,25.83333396911621
1774833285.623874,4300800,25.866666793823242
1774833290.542758,4313088,28.5
1774833293.8795362,4321280,29.200000762939453
1774833298.78828,4333568,30.200000762939453
1774833302.136223,4341760,30.399999618530273
1774833307.021374,4354048,26.53333282470703
1774833310.338866,4362240,27.600000381469727
1774833313.7117682,4370432,30.200000762939453
1774833318.599967,4382720,26.66666603088379
1774833321.949732,4390912,31.733333587646484
1774833326.828182,4403200,27.66666603088379
1774833330.148528,4411392,26.600000381469727
1774833335.042822,4423680,29.399999618530273
1774833338.357238,4431872,25.366666793823242
1774833341.695799,4440064,25.566667556762695
1774833346.611094,4452352,29.399999618530273
1774833349.9436731,4460544,27.433332443237305
1774833354.8528268,4472832,30.600000381469727
1774833358.224096,4481024,33.36666488647461
1774833363.1375182,4493312,29.399999618530273
1774833366.487293,4501504,27.46666717529297
1774833371.379093,4513792,26.133333206176758
1774833374.7332962,4521984,30.03333282470703
1774833378.069509,4530176,28.46666717529297
1774833382.924115,4542464,24.5
1774833386.2323031,4550656,25.66666603088379
1774833391.1543412,4562944,31.566667556762695
1774833394.494926,4571136,30.03333282470703
1774833399.415494,4583424,31.600000381469727
1774833402.8058639,4591616,33.06666564941406
1774833407.7072158,4603904,27.16666603088379
1774833411.0317981,4612096,28.0
1774833414.362033,4620288,28.566667556762695
1774833419.3210409,4632576,32.29999923706055
1774833422.711665,4640768,36.16666793823242
1774833427.614639,4653056,29.233333587646484
1774833430.924991,4661248,25.766666412353516
1774833435.8131368,4673536,25.399999618530273
1774833439.140074,4681728,27.266666412353516
1774833444.0741,4694016,33.16666793823242
1774833447.413792,4702208,29.5
1774833450.757679,4710400,28.433332443237305
1774833455.658039,4722688,28.100000381469727
1774833459.164746,4730880,31.600000381469727
1774833464.038296,4743168,28.233333587646484
1774833467.40547,4751360,31.799999237060547
1774833472.321555,4763648,29.600000381469727
1774833475.6626182,4771840,30.100000381469727
1774833478.977603,4780032,26.16666603088379
1774833483.885397,4792320,29.66666603088379
1774833487.257962,4800512,30.600000381469727
1774833492.164624,4812800,28.933332443237305
1774833495.499111,4820992,30.066667556762695
1774833500.433898,4833280,31.600000381469727
1774833503.7705941,4841472,27.899999618530273
1774833508.654634,4853760,27.33333396911621
1774833512.0446641,4861952,33.400001525878906
1774833515.368373,4870144,26.299999237060547
1774833520.344998,4882432,29.83333396911621
1774833523.668326,4890624,25.933332443237305
1774833528.5585878,4902912,26.866666793823242
1774833531.879967,4911104,25.266666412353516
1774833536.769073,4923392,28.766666412353516
1774833540.10173,4931584,27.933332443237305
1774833544.958864,4943872,24.0
1774833548.295725,4952064,28.266666412353516
1774833551.5929549,4960256,23.96666717529297
1774833556.5241401,4972544,31.200000762939453
1774833559.869681,4980736,28.366666793823242
1774833564.805227,4993024,29.133333206176758
